KEY,data_project_code,data_hard_infra_building,data_hard_infra_classroom,data_hard_infra_toilet,data_hard_infra_drinkingwater,data_hard_infra_activityrooms,data_critical_infra_stemlab_and_sciencekits,data_critical_infra_library,data_critical_infra_smartclass,data_critical_infra_supplies_and_equip,data_teach_cap_build_1,data_teach_cap_build_2,data_teach_cap_build_other,data_edu_supprt_1,data_edu_supprt_2,data_edu_supprt_3,data_edu_supprt_other,data_smc_devlopment_1,data_smc_devlopment_2,data_smc_devlopment_3,data_smc_devlopment_4,hard_infra_building_priority,hard_infra_classroom_priority,hard_infra_toilet_priority,hard_infra_drinkingwater_priority,hard_infra_activityrooms_priority,critical_infra_stemlab_and_sciencekits_priority,critical_infra_library_priority,critical_infra_smartclass_priority,critical_infra_supplies_and_equip_priority,teach_cap_build_1_priority,teach_cap_build_2_priority,teach_cap_build_other_priority,edu_supprt_1_priority,edu_supprt_2_priority,edu_supprt_3_priority,edu_supprt_other_priority,smc_devlopment_1_priority,smc_devlopment_2_priority,smc_devlopment_3_priority,smc_devlopment_4_priority,hard_infra_building_sufficency,hard_infra_classroom_sufficency,hard_infra_toilet_sufficency,hard_infra_drinkingwater_sufficency,hard_infra_activityrooms_sufficency,critical_infra_stemlab_and_sciencekits_sufficency,critical_infra_library_sufficency,critical_infra_smartclass_sufficency,critical_infra_supplies_and_equip_sufficency,teach_cap_build_1_sufficency,teach_cap_build_2_sufficency,teach_cap_build_other_sufficency,edu_supprt_1_sufficency,edu_supprt_2_sufficency,edu_supprt_3_sufficency,edu_supprt_other_sufficency,smc_devlopment_1_sufficency,smc_devlopment_2_sufficency,smc_devlopment_3_sufficency,smc_devlopment_4_sufficency,data_hard_infra_building_score_type_1,data_hard_infra_classroom_score_type_1,data_hard_infra_toilet_score_type_1,data_hard_infra_drinkingwater_score_type_1,data_hard_infra_activityrooms_score_type_1,data_critical_infra_stemlab_and_sciencekits_score_type_1,data_critical_infra_library_score_type_1,data_critical_infra_smartclass_score_type_1,data_critical_infra_supplies_and_equip_score_type_1,data_teach_cap_build_1_score_type_1,data_teach_cap_build_2_score_type_1,data_teach_cap_build_other_score_type_1,data_edu_supprt_1_score_type_1,data_edu_supprt_2_score_type_1,data_edu_supprt_3_score_type_1,data_edu_supprt_other_score_type_1,data_smc_devlopment_1_score_type_1,data_smc_devlopment_2_score_type_1,data_smc_devlopment_3_score_type_1,data_smc_devlopment_4_score_type_1,hard_infra_building_efficiency,hard_infra_classroom_efficiency,hard_infra_toilet_efficiency,hard_infra_drinkingwater_efficiency,hard_infra_activityrooms_efficiency,critical_infra_stemlab_and_sciencekits_efficiency,critical_infra_library_efficiency,critical_infra_smartclass_efficiency,critical_infra_supplies_and_equip_efficiency,teach_cap_build_1_efficiency,teach_cap_build_2_efficiency,teach_cap_build_other_efficiency,edu_supprt_1_efficiency,edu_supprt_2_efficiency,edu_supprt_3_efficiency,edu_supprt_other_efficiency,smc_devlopment_1_efficiency,smc_devlopment_2_efficiency,smc_devlopment_3_efficiency,smc_devlopment_4_efficiency,hard_infra_building_quality,hard_infra_classroom_quality,hard_infra_toilet_quality,hard_infra_drinkingwater_quality,hard_infra_activityrooms_quality,critical_infra_stemlab_and_sciencekits_quality,critical_infra_library_quality,critical_infra_smartclass_quality,critical_infra_supplies_and_equip_quality,teach_cap_build_1_quality,teach_cap_build_2_quality,teach_cap_build_other_quality,edu_supprt_1_quality,edu_supprt_2_quality,edu_supprt_3_quality,edu_supprt_other_quality,smc_devlopment_1_quality,smc_devlopment_2_quality,smc_devlopment_3_quality,smc_devlopment_4_quality,data_hard_infra_building_score_type_2,data_hard_infra_classroom_score_type_2,data_hard_infra_toilet_score_type_2,data_hard_infra_drinkingwater_score_type_2,data_hard_infra_activityrooms_score_type_2,data_critical_infra_stemlab_and_sciencekits_score_type_2,data_critical_infra_library_score_type_2,data_critical_infra_smartclass_score_type_2,data_critical_infra_supplies_and_equip_score_type_2,data_teach_cap_build_1_score_type_2,data_teach_cap_build_2_score_type_2,data_teach_cap_build_other_score_type_2,data_edu_supprt_1_score_type_2,data_edu_supprt_2_score_type_2,data_edu_supprt_3_score_type_2,data_edu_supprt_other_score_type_2,data_smc_devlopment_1_score_type_2,data_smc_devlopment_2_score_type_2,data_smc_devlopment_3_score_type_2,data_smc_devlopment_4_score_type_2,hard_infra_building_sustainbility,hard_infra_classroom_sustainbility,hard_infra_toilet_sustainbility,hard_infra_drinkingwater_sustainbility,hard_infra_activityrooms_sustainbility,critical_infra_stemlab_and_sciencekits_sustainbility,critical_infra_library_sustainbility,critical_infra_smartclass_sustainbility,critical_infra_supplies_and_equip_sustainbility,teach_cap_build_1_sustainbility,teach_cap_build_2_sustainbility,teach_cap_build_other_sustainbility,edu_supprt_1_sustainbility,edu_supprt_2_sustainbility,edu_supprt_3_sustainbility,edu_supprt_other_sustainbility,smc_devlopment_1_sustainbility,smc_devlopment_2_sustainbility,smc_devlopment_3_sustainbility,smc_devlopment_4_sustainbility,hard_infra_building_current_status,hard_infra_classroom_current_status,hard_infra_toilet_current_status,hard_infra_drinkingwater_current_status,hard_infra_activityrooms_current_status,critical_infra_stemlab_and_sciencekits_current_status,critical_infra_library_current_status,critical_infra_smartclass_current_status,critical_infra_supplies_and_equip_current_status,teach_cap_build_1_current_status_score,teach_cap_build_2_current_status_score,teach_cap_build_other_current_status_score,edu_supprt_1_current_status_score,edu_supprt_2_current_status_score,edu_supprt_3_current_status_score,edu_supprt_other_current_status_score,smc_devlopment_1_current_status_score,smc_devlopment_2_current_status_score,smc_devlopment_3_current_status_score,smc_devlopment_4_current_status_score
uuid:601187eb-11bd-4911-9e5b-f3c691eb1016,P0356,,,,1,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,
uuid:6266bf08-30e5-4fe0-b12b-559b5c31b42a,P0379,1,,,,,,,,1,,,,,,,1,,,,,5,,,,,,,,5,,,,,,,4,,,,,5,,,,,,,,5,,,,,,,4,,,,,1,,,,,,,,1,,,,,,,1,,,,,4,,,,,,,,4,,,,,,,5,,,,,4,,,,,,,,4,,,,,,,,,,,,1,,,,,,,,1,,,,,,,1,,,,,4,,,,,,,,4,,,,,,,5,,,,,4,,,,,,,,4,,,,,,,4,,,,
uuid:68785f6c-8e25-4a72-837f-34d2dc3fc4bb,P0356,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,5,,,,
uuid:691a55a1-3100-4fd9-af7b-88c69e2e53aa,P0423,1,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,
uuid:6e138828-8e4b-4fff-aaf7-a3e659b4e5b6,P0356,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,2,,,,
uuid:720cbb51-95f0-4712-828a-f1b63e366c01,P0423,,,,,,,1,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,
uuid:76e7c4ae-bef7-4fd5-91a4-07678cb4e72f,P0379,1,,1,,,,,,1,,,,,,,1,,,,,5,,5,,,,,,5,,,,,,,4,,,,,5,,5,,,,,,5,,,,,,,4,,,,,1,,1,,,,,,1,,,,,,,1,,,,,5,,5,,,,,,5,,,,,,,4,,,,,4,,4,,,,,,4,,,,,,,,,,,,1,,1,,,,,,1,,,,,,,1,,,,,4,,4,,,,,,4,,,,,,,4,,,,,4,,4,,,,,,4,,,,,,,4,,,,
uuid:77ba3c31-8ea3-4d2e-bde7-345552a733f0,P0422,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,5,4,4,,,,,,,,,,,,,,,,,,3,2,4,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,5,5,5,,,,,,,,,,,,,,,,,,4,5,3,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,3,1,1,,,,,,,,,,,,,,,,,,5,5,5,,,,,,,,,,
uuid:7a6048d0-60cf-4cb0-b523-92ae1e821971,P0356,,,1,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,
uuid:7bb7aa03-cd44-4094-8478-7b2f7866d68b,P0423,1,,,,,,1,1,,,,,,,,,,,,,5,,,,,,5,5,,,,,,,,,,,,,3,,,,,,4,4,,,,,,,,,,,,,1,,,,,,1,1,,,,,,,,,,,,,5,,,,,,5,5,,,,,,,,,,,,,4,,,,,,4,4,,,,,,,,,,,,,1,,,,,,1,1,,,,,,,,,,,,,3,,,,,,3,4,,,,,,,,,,,,,5,,,,,,5,4,,,,,,,,,,,,
uuid:7d76ba6f-598a-47e5-8176-a886f60584db,P0379,1,,,,,,,,1,,,,,,,1,,,,,5,,,,,,,,5,,,,,,,3,,,,,5,,,,,,,,5,,,,,,,3,,,,,1,,,,,,,,1,,,,,,,1,,,,,5,,,,,,,,5,,,,,,,3,,,,,4,,,,,,,,4,,,,,,,,,,,,1,,,,,,,,1,,,,,,,1,,,,,5,,,,,,,,5,,,,,,,4,,,,,5,,,,,,,,5,,,,,,,3,,,,
uuid:7e9b1f0e-0a7d-4575-a393-91b22abd6ad6,P0374,1,,1,1,,,,,,,,,,,,,1,,,,3,,4,4,,,,,,,,,,,,,4,,,,4,,4,4,,,,,,,,,,,,,4,,,,1,,1,1,,,,,,,,,,,,,1,,,,4,,5,5,,,,,,,,,,,,,4,,,,4,,3,3,,,,,,,,,,,,,4,,,,1,,1,1,,,,,,,,,,,,,1,,,,4,,4,4,,,,,,,,,,,,,4,,,,4,,4,4,,,,,,,,,,,,,4,,,
uuid:871c4118-1b74-434b-9cd4-df7042452ddc,P0423,,,,,,,1,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,
uuid:8d3b5abe-0e84-4474-9075-51e44482ae7e,P0379,1,,,,,,,,1,,,,,,,1,,,,,5,,,,,,,,5,,,,,,,3,,,,,4,,,,,,,,5,,,,,,,3,,,,,1,,,,,,,,1,,,,,,,1,,,,,4,,,,,,,,4,,,,,,,3,,,,,4,,,,,,,,4,,,,,,,,,,,,1,,,,,,,,1,,,,,,,1,,,,,5,,,,,,,,5,,,,,,,3,,,,,5,,,,,,,,4,,,,,,,3,,,,
uuid:8ec32ce2-7b05-4009-9e11-813c910fdfb5,P0379,1,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,
uuid:955a030a-f7a7-4942-a173-dd844a380aa9,P0379,1,,,,1,,,,1,,,,,,,1,,,,,4,,,,4,,,,5,,,,,,,4,,,,,5,,,,5,,,,5,,,,,,,5,,,,,1,,,,1,,,,1,,,,,,,1,,,,,4,,,,4,,,,4,,,,,,,5,,,,,4,,,,4,,,,4,,,,,,,,,,,,1,,,,1,,,,1,,,,,,,1,,,,,5,,,,5,,,,5,,,,,,,4,,,,,5,,,,5,,,,4,,,,,,,4,,,,
uuid:96cdac84-938e-462f-a30a-7a240645fbc1,P0379,,,,1,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,
uuid:98694df7-1a41-4450-9506-04ee1887c0c6,P0379,1,,1,,,,,,1,,,,,,,1,,,,,5,,5,,,,,,5,,,,,,,4,,,,,5,,5,,,,,,5,,,,,,,4,,,,,1,,1,,,,,,1,,,,,,,1,,,,,5,,5,,,,,,4,,,,,,,4,,,,,4,,4,,,,,,5,,,,,,,,,,,,1,,1,,,,,,1,,,,,,,1,,,,,4,,4,,,,,,4,,,,,,,5,,,,,5,,5,,,,,,4,,,,,,,4,,,,
uuid:a2d660b0-9c86-4ace-89bc-c7b3dc0dd0d8,P0422,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,5,4,,,,,,,,,,,,,,,,,,,5,4,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,5,5,,,,,,,,,,,,,,,,,,,5,4,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,4,4,,,,,,,,,,,,,,,,,,,5,5,,,,,,,,,,,
uuid:aa81c9b5-c711-416d-b2d1-697b30d01551,P0423,,,,,,,1,1,,,,,,,,,,,,,,,,,,,3,4,,,,,,,,,,,,,,,,,,,4,2,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,5,5,,,,,,,,,,,,,,,,,,,4,2,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,3,3,,,,,,,,,,,,,,,,,,,4,2,,,,,,,,,,,,
uuid:aecb22e7-a8f2-4550-b845-a1b30eeb2378,P0379,1,,,,,,,,1,,,,,,,1,,,,,5,,,,,,,,5,,,,,,,5,,,,,5,,,,,,,,5,,,,,,,5,,,,,1,,,,,,,,1,,,,,,,1,,,,,5,,,,,,,,5,,,,,,,4,,,,,5,,,,,,,,5,,,,,,,,,,,,1,,,,,,,,1,,,,,,,1,,,,,4,,,,,,,,5,,,,,,,5,,,,,5,,,,,,,,4,,,,,,,4,,,,
uuid:b80289a7-d6a2-44d2-8a83-d2278036aea6,P0379,1,,1,1,,1,1,1,1,,,,,,,1,,,,,4,,4,5,,4,5,4,4,,,,,,,5,,,,,5,,5,4,,5,4,5,4,,,,,,,5,,,,,1,,1,1,,1,1,1,1,,,,,,,1,,,,,5,,5,5,,4,5,5,5,,,,,,,5,,,,,4,,4,4,,4,5,4,4,,,,,,,,,,,,1,,1,1,,1,1,1,1,,,,,,,1,,,,,5,,5,5,,5,5,5,5,,,,,,,5,,,,,5,,4,4,,4,5,5,4,,,,,,,4,,,,
uuid:ba229c9d-bbbf-4914-8d72-9af1e074a531,P0379,1,,,,,,,,1,,,,,,1,,,,,,5,,,,,,,,5,,,,,,4,,,,,,5,,,,,,,,5,,,,,,4,,,,,,1,,,,,,,,1,,,,,,1,,,,,,4,,,,,,,,5,,,,,,4,,,,,,4,,,,,,,,4,,,,,,,,,,,,1,,,,,,,,1,,,,,,1,,,,,,5,,,,,,,,5,,,,,,4,,,,,,5,,,,,,,,4,,,,,,4,,,,,
uuid:bc4a0202-1d3c-459c-9ee1-5bf5b26fc0b0,P0422,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,5,3,,,,,,,,,,,,,,,,,,,2,4,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,5,5,,,,,,,,,,,,,,,,,,,3,4,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,5,5,,,,,,,,,,,
uuid:bd01a80e-db31-42be-905c-3f502fade620,P0379,1,,,,,,,,1,,,,,,,1,,,,,5,,,,,,,,4,,,,,,,4,,,,,5,,,,,,,,4,,,,,,,4,,,,,1,,,,,,,,1,,,,,,,1,,,,,5,,,,,,,,5,,,,,,,4,,,,,5,,,,,,,,4,,,,,,,,,,,,1,,,,,,,,1,,,,,,,1,,,,,4,,,,,,,,5,,,,,,,5,,,,,4,,,,,,,,4,,,,,,,4,,,,
uuid:c302e604-a4d3-493e-8d48-55af08e6d744,P0356,,1,,1,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,,,,,,,,,,3,,1,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,5,,5,,,,,,,,,,,,,,,,,,4,,4,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,5,,3,,,,,,,,,,,,,,,,
uuid:cfdc2f1e-2a20-4461-835a-066d4af933be,P0422,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,5,5,,,,,,,,,,,,,,,,,,,5,5,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,5,5,,,,,,,,,,,,,,,,,,,4,4,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,3,2,,,,,,,,,,,,,,,,,,,5,5,,,,,,,,,,,
uuid:d0ee849a-22fa-4ae3-ae14-8b41a3b35f67,P0379,1,,,,,,,,1,,,,,,,1,,,,,5,,,,,,,,5,,,,,,,3,,,,,5,,,,,,,,5,,,,,,,3,,,,,1,,,,,,,,1,,,,,,,1,,,,,5,,,,,,,,5,,,,,,,3,,,,,5,,,,,,,,5,,,,,,,,,,,,1,,,,,,,,1,,,,,,,1,,,,,5,,,,,,,,5,,,,,,,4,,,,,5,,,,,,,,5,,,,,,,3,,,,
uuid:d187edb7-628b-4a1b-b83a-732e2f4471da,P0379,1,,,1,,1,1,1,1,,,,,,,1,,,,,4,,,5,,4,4,4,4,,,,,,,5,,,,,4,,,4,,4,4,4,4,,,,,,,5,,,,,1,,,1,,1,1,1,1,,,,,,,1,,,,,4,,,5,,4,4,4,4,,,,,,,5,,,,,4,,,4,,4,4,4,4,,,,,,,,,,,,1,,,1,,1,1,1,1,,,,,,,1,,,,,5,,,5,,5,4,4,5,,,,,,,5,,,,,4,,,4,,4,4,4,4,,,,,,,4,,,,
uuid:d2dd8262-78e7-425a-8dbe-d6c25f33fd9c,P0356,,,,,1,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,
uuid:d8afbf0b-070c-4077-84a8-136b1a1c2668,P0356,,,,,1,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,
uuid:e137f827-705a-40c7-8cf3-c54dc4027cd2,P0379,1,,1,,,,,,1,,,,,,,1,,,,,5,,5,,,,,,4,,,,,,,3,,,,,5,,5,,,,,,4,,,,,,,3,,,,,1,,1,,,,,,1,,,,,,,1,,,,,4,,5,,,,,,4,,,,,,,3,,,,,4,,4,,,,,,4,,,,,,,,,,,,1,,1,,,,,,1,,,,,,,1,,,,,5,,5,,,,,,4,,,,,,,4,,,,,4,,5,,,,,,4,,,,,,,3,,,,
uuid:e2165a12-7626-40d5-9078-132f93398aaf,P0379,1,,,,,,,,1,,,,,,,1,,,,,5,,,,,,,,4,,,,,,,5,,,,,5,,,,,,,,5,,,,,,,5,,,,,1,,,,,,,,1,,,,,,,1,,,,,5,,,,,,,,5,,,,,,,5,,,,,5,,,,,,,,5,,,,,,,,,,,,1,,,,,,,,1,,,,,,,1,,,,,4,,,,,,,,5,,,,,,,5,,,,,4,,,,,,,,4,,,,,,,4,,,,
uuid:e5dfb25b-8d76-461f-899e-12a3ecb92920,P0422,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,5,5,,,,,,,,,,,,,,,,,,,5,4,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,5,5,,,,,,,,,,,,,,,,,,,5,5,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,3,3,,,,,,,,,,,,,,,,,,,5,5,,,,,,,,,,,
uuid:e63c6d98-bad5-48f5-b77f-714f9026e5fb,P0379,1,,,,,,,,1,,,,,,,1,,,,,5,,,,,,,,4,,,,,,,5,,,,,5,,,,,,,,5,,,,,,,5,,,,,1,,,,,,,,1,,,,,,,1,,,,,4,,,,,,,,5,,,,,,,5,,,,,4,,,,,,,,4,,,,,,,,,,,,1,,,,,,,,1,,,,,,,1,,,,,5,,,,,,,,5,,,,,,,4,,,,,5,,,,,,,,4,,,,,,,5,,,,
uuid:e73c3805-5c96-421b-9587-c90d03c86ab0,P0423,,,,,,,1,,1,,,,,,,,,,,,,,,,,,4,,4,,,,,,,,,,,,,,,,,,3,,3,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,5,,5,,,,,,,,,,,,,,,,,,5,,5,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,4,,4,,,,,,,,,,,,,,,,,,5,,5,,,,,,,,,,,
uuid:e862247c-f8b3-458e-922f-b7a237235fa6,P0356,,,,,1,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,
uuid:ecaa0415-517c-4610-8095-092d9ab2ae52,P0422,,,,,,,,1,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,
uuid:ee729791-a0c6-4b13-a94c-a00247ebabb6,P0423,,,,,,,1,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,
uuid:f0d86022-e968-4e61-90ea-51f46f207898,P0379,,,,1,,,,,,,,,,,,1,,,,,,,,4,,,,,,,,,,,,5,,,,,,,,4,,,,,,,,,,,,5,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,4,,,,,,,,,,,,5,,,,,,,,5,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,4,,,,,,,,,,,,4,,,,,,,,5,,,,,,,,,,,,5,,,,
uuid:fe8e61db-c98d-4564-b3d0-3f629315fef0,P0423,1,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,
uuid:ff39d20e-8a7e-421a-afa8-b168a81cf95a,P0356,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,3,,,,
uuid:049e2ea3-9d43-4b1f-9505-ed9af8624b80,P0692,,,,,,,,1,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,
uuid:062953bb-67f8-43d9-a103-0fea07dca475,P0692,,,,,,,,1,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,
uuid:07a33bb1-b250-44c0-886a-02d992519247,P0692,,,,,,,,1,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,
uuid:07ad8acc-d060-453b-9bcb-e5a9cbb1792b,P0692,,,,,,,,1,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,
uuid:07c31a9f-7193-4b48-a731-d2b70139b283,P0692,,,,,,,,1,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,
